student_id,prior_failures,study_time,absences,parent_edu,family_support,health,internet,activities,travel_time,age,paid_support,at_risk,gpa_estimate,engagement_score,risk_score
305,0,3,1,1,3,1,1,1,2,16,0,0,4.0,1.6,0.4348854148486444
306,1,3,1,4,3,1,0,0,3,18,1,0,3.591107717953389,1.2,0.22183712460145005
307,0,5,5,1,2,4,0,0,3,16,0,0,4.0,1.4,0.11258472423416366
308,0,0,2,2,1,3,1,0,3,18,0,1,3.7111037736258177,0.2,0.5134554762520182
309,0,1,3,1,4,1,1,0,3,16,1,1,4.0,1.0,0.5478592976025576
310,0,4,0,1,4,3,0,1,2,17,1,0,3.937672576360386,2.0,0.42901436903467016
311,0,5,1,3,1,1,1,1,3,18,1,1,4.0,1.6,0.737459544222756
312,0,5,6,2,1,2,0,0,3,18,0,1,3.7877521374895036,1.2,0.6830242882754016
313,0,2,0,4,4,2,1,0,1,16,0,1,4.0,1.2,0.6778132434697441
314,1,2,0,1,4,2,1,1,4,19,0,1,3.233438226516513,1.6,0.9297635788109326
315,0,2,1,1,4,3,1,0,4,18,1,0,3.331043324220048,1.2,0.4787275440633826
316,0,4,3,4,2,3,0,1,4,16,0,0,3.907924752676007,1.6,0.0713209205586518
317,0,6,1,4,3,4,0,0,4,18,1,1,3.983962514769135,1.8,0.6178737843934212
318,0,0,1,2,4,4,0,0,2,17,0,1,3.9611444918705345,0.8,0.7438491069147037
319,0,3,3,4,3,2,1,0,1,16,1,0,3.883239334876105,1.2,0.46923730914208944
320,0,1,0,1,1,2,1,0,1,16,0,1,3.879526350222551,0.4,0.8194113138599286
321,0,0,4,2,3,1,0,0,1,16,0,1,4.0,0.6,0.6256398021318924
322,0,5,0,2,3,2,0,0,3,18,0,0,4.0,1.6,0.14429571667806623
323,0,5,1,4,3,2,1,1,3,19,0,1,4.0,2.0,0.9072664593218223
324,0,4,3,2,1,2,0,1,1,18,0,1,4.0,1.4,0.6570554010903145
325,1,5,5,1,3,3,0,0,2,19,0,1,2.963706404822551,1.6,0.7995883879494621
326,0,3,4,1,3,3,0,0,4,19,0,0,4.0,1.2,0.16442410130640306
327,0,3,3,1,2,2,1,1,2,16,1,0,4.0,1.4,0.15628314701641305
328,0,8,1,2,1,1,0,1,1,16,1,1,3.9597729459195308,2.2,0.5612107532811129
329,0,3,0,4,3,1,1,1,4,20,1,0,4.0,1.6,0.07909362210110793
330,0,5,0,1,1,4,0,0,4,16,1,1,4.0,1.2,0.6070718923744236
331,0,4,6,3,4,2,0,0,4,16,1,0,3.9355786580597716,1.6,0.3860544715574419
332,0,0,5,4,3,3,1,1,2,21,0,0,4.0,1.0,0.42919262215078785
333,0,0,9,2,1,2,1,0,1,18,1,1,3.7437708516824544,0.2,0.6065095379831905
334,0,2,0,1,3,1,1,1,3,16,1,0,3.44807048922682,1.4,0.08351507194938673
335,0,6,2,2,3,3,0,0,4,16,0,0,3.416771035126936,1.8,0.16797587489262478
336,0,5,3,1,4,3,0,1,4,19,1,0,4.0,2.2,0.027930739756991174
337,0,5,3,2,2,3,0,0,4,18,1,0,3.6622564452854434,1.4,0.37639181289240997
338,0,2,3,3,1,4,0,1,4,18,1,1,3.51114716624089,1.0,0.8907205638582019
339,0,7,4,2,3,2,0,1,4,17,1,0,3.4950375452606797,2.4,0.2574332108911958
340,0,2,1,2,4,2,0,0,3,16,0,0,3.847180354202802,1.2,0.48934082544895924
341,0,4,0,2,4,2,1,1,4,17,1,0,4.0,2.0,0.15990130462360658
342,0,3,0,1,2,1,1,1,4,20,0,0,3.9564599134554936,1.4,0.4452222633586759
343,0,3,0,4,2,3,0,1,3,16,1,0,3.5706622744265317,1.4,0.09087817913922147
344,0,6,1,2,4,3,1,1,2,19,1,0,4.0,2.4,0.47753200835354054
345,0,2,0,4,4,1,1,0,1,17,1,0,4.0,1.2,0.14440553517187266
346,0,1,1,1,1,4,0,1,2,19,0,1,3.88604506148796,0.8,0.5596984350749149
347,0,4,2,2,1,1,1,0,4,16,1,1,4.0,1.0,0.7143194051727579
348,0,3,6,1,4,3,0,1,2,18,0,0,3.9435022368699726,1.8,0.20458839554259717
349,0,10,5,4,4,4,1,1,3,18,1,0,3.7347947108958977,3.2,0.4829538226139476
350,0,5,0,1,2,4,0,0,4,16,1,0,3.835981957157858,1.4,0.1556230362511003
351,0,3,0,1,1,3,1,1,2,18,1,0,3.6289417374162145,1.2,0.3902706804103899
352,0,1,0,4,4,1,1,0,1,17,1,0,3.8590845297390044,1.0,0.24222056059625707
353,0,0,10,1,1,2,0,1,2,17,0,1,4.0,0.6,0.8996085277161097
354,0,1,2,4,1,2,0,1,4,16,0,1,4.0,0.8,0.9230237553494578
355,0,4,0,4,4,2,1,1,4,19,1,0,3.947229037021218,2.0,0.2851165793273311
356,0,6,5,2,4,1,0,1,4,16,1,0,3.900519770265637,2.4,0.24168650212677895
357,0,6,1,2,3,3,1,0,3,18,0,0,3.679954133499932,1.8,0.09530338709901215
358,0,4,6,1,1,1,0,1,4,16,0,0,4.0,1.4,0.006123187221437898
359,1,3,0,1,1,2,1,1,2,17,0,1,3.2850123506252458,1.2,0.575346953488398
360,0,4,1,1,2,2,1,1,1,19,1,1,4.0,1.6,0.5837095128713485
361,0,2,2,3,2,2,0,1,2,17,1,1,4.0,1.2,0.9376801540184292
362,0,7,6,3,2,1,0,0,1,16,1,0,3.860449313272629,1.8,0.46542598208100017
363,0,3,6,2,1,1,1,1,4,16,0,1,4.0,1.2,0.7013091834158871
364,0,3,2,4,4,2,0,0,1,16,0,0,3.877639579393558,1.4,0.4452413565523663
365,1,0,0,3,4,4,1,1,3,18,1,1,3.756606878310568,1.2,0.6516748728381482
366,0,3,1,3,4,2,0,0,3,17,0,0,4.0,1.4,0.2710850019534357
367,1,5,11,4,1,3,0,1,3,17,0,1,3.9399825993252944,1.6,0.8103395594073202
368,1,1,2,1,4,1,0,0,3,16,0,1,3.82682961456419,1.0,0.9280918343100948
369,0,2,4,1,2,4,0,1,3,18,1,0,4.0,1.2,0.025710313742661972
370,0,5,1,3,4,4,1,0,1,16,0,0,4.0,1.8,0.1718081730437327
371,0,1,2,3,4,3,0,0,1,19,0,0,3.9627942157439593,1.0,0.4856637612303578
372,0,6,1,4,2,2,1,1,4,18,1,0,4.0,2.0,0.23627602565125816
373,0,2,3,4,3,2,1,1,1,16,1,0,4.0,1.4,0.018787663796991483
374,0,3,5,3,3,2,1,1,1,17,1,0,3.8416340139361638,1.6,0.33732724324860824
375,0,1,2,4,3,3,0,0,2,17,1,0,3.5577063373625233,0.8,0.10090076206400095
376,0,4,1,1,1,1,1,0,4,16,1,1,3.833329197219082,1.0,0.884988494233588
377,0,8,1,2,1,1,1,1,1,19,0,1,3.831106239846098,2.2,0.8159349185308925
378,0,5,0,3,2,3,0,0,4,19,0,0,4.0,1.4,0.22311247441220328
379,0,2,8,2,3,1,0,1,3,18,0,0,3.9004767068505406,1.4,0.4885956517557546
380,0,6,1,4,1,3,1,0,1,19,1,1,3.7462413857725165,1.4,0.7654041752642822
381,0,3,4,2,4,3,0,1,2,23,0,0,3.910617587426414,1.8,0.14429206398656197
382,0,6,3,3,3,4,1,0,2,16,0,1,3.8738113047044394,1.8,0.9655632786622754
383,0,5,4,4,3,4,1,1,3,18,1,0,3.6843518926449783,2.0,0.43540593221863755
384,1,0,8,2,1,1,1,0,2,16,1,1,4.0,0.2,0.5148868277257936
385,0,1,2,1,3,4,1,1,2,21,0,0,3.924141198257919,1.2,0.14526611982361326
386,0,5,6,3,2,1,0,0,3,18,1,1,3.7024598820320387,1.4,0.6792195616088782
387,0,4,0,3,2,3,1,1,1,16,0,0,3.5013266526990834,1.6,0.2708857734740768
388,0,1,2,3,1,1,0,0,2,17,0,1,4.0,0.4,0.7553507834158406
389,0,2,4,3,3,4,0,1,2,20,1,0,4.0,1.4,0.10876467639346254
390,0,0,0,4,2,1,1,1,1,18,1,0,3.804514058608806,0.8,0.027336447975552125
391,2,3,4,1,3,4,1,0,3,19,1,1,3.4020865893613457,1.2,0.61158740339187
392,0,8,4,1,2,3,1,1,2,20,1,0,3.632586029130276,2.4,0.30319260677009535
393,0,5,5,2,2,2,0,0,2,19,0,0,3.8811987845053593,1.4,0.47896956007993163
394,0,8,1,3,3,3,0,1,3,20,0,0,4.0,2.6,0.27183757930825597
395,0,5,3,3,1,4,0,0,2,17,0,1,3.899953317787471,1.2,0.8353779034335281
396,1,6,1,2,1,1,1,1,1,16,0,0,3.4967163972423627,1.8,0.15363634484185335
397,0,7,4,4,1,4,1,0,2,18,1,1,4.0,1.6,0.823807918413189
398,0,4,1,1,3,4,1,1,2,16,0,0,4.0,1.8,0.0076955091713875046
399,0,3,2,3,3,2,0,1,2,19,1,0,3.8290687707904802,1.6,0.2389778331571164
400,0,6,1,2,3,1,0,0,1,16,1,0,3.7303260751498035,1.8,0.33099594264901605
401,0,6,0,1,1,4,1,0,1,19,1,1,3.655336754020189,1.4,0.9754735515603845
402,1,3,0,2,3,3,1,1,4,18,0,1,3.828034691154202,1.6,0.5205481923419829
403,0,2,0,2,1,3,0,1,2,18,1,1,4.0,1.0,0.680916933140199
404,0,4,2,4,2,4,1,0,1,19,0,0,3.980033280027486,1.2,0.4536168842789402
405,0,5,5,1,1,4,1,0,2,17,1,1,3.8904730554361944,1.2,0.5740603265316082
406,1,5,0,3,1,4,1,0,3,17,0,1,3.876486177144803,1.2,0.6322071434405703
407,0,1,0,1,4,4,0,1,3,20,0,1,3.5746073368659714,1.4,0.5127183931320316
408,0,7,1,4,4,3,0,0,2,19,1,0,4.0,2.2,0.24968206576708502
409,1,2,4,3,1,2,1,0,3,19,1,1,3.665165838162769,0.6,0.8062205870124974
410,0,3,0,1,4,4,0,0,1,17,0,0,4.0,1.4,0.16488483616414923
411,0,2,0,4,3,1,0,1,2,18,1,0,4.0,1.4,0.49341482437635314
412,1,9,0,3,4,2,1,0,2,17,1,1,3.5776094921733934,2.6,0.9880998614584189
413,1,4,1,3,4,3,1,0,2,16,1,1,4.0,1.6,0.8096016694273195
414,0,2,0,2,4,4,1,0,4,16,0,0,3.674607582733288,1.2,0.3071152476711502
415,0,5,1,2,1,4,1,0,4,17,0,1,3.847048651924531,1.2,0.6530403170094123
416,0,5,3,4,2,4,1,1,4,16,1,0,4.0,1.8,0.37266952807262627
417,0,3,2,3,2,4,0,1,2,17,1,0,3.7895239357964785,1.4,0.42185218682582604
418,0,5,0,1,2,1,0,0,2,16,1,1,4.0,1.4,0.8384225860271914
419,0,2,3,3,2,4,0,0,4,17,0,0,3.8102515191753024,0.8,0.03797433400442307
420,0,3,1,4,2,3,0,1,3,18,0,0,3.8726103803310044,1.4,0.291173465048378
421,0,0,8,1,2,1,0,1,1,16,1,1,3.531661959980089,0.8,0.9990594851798702
422,0,1,1,3,1,2,1,1,3,18,1,1,4.0,0.8,0.7491314342107727
423,0,7,3,1,3,2,1,1,4,17,1,0,4.0,2.4,0.29251146463602357
424,0,7,3,2,3,2,1,1,1,16,1,0,4.0,2.4,0.4354379960047618
425,0,4,0,1,2,4,1,1,4,17,1,0,3.8712125440329324,1.6,0.1894711800004114
426,0,7,7,2,4,2,0,0,1,18,1,0,4.0,2.2,0.1250778285766429
427,0,3,2,1,4,1,1,0,1,17,0,0,4.0,1.4,0.4693480363702601
428,1,3,3,2,1,1,1,0,1,17,1,1,3.7570512485173886,0.8,0.768278188608648
429,0,4,0,4,2,2,1,0,4,18,0,0,3.6531397154079484,1.2,0.03301274184491154
430,0,3,0,1,2,2,1,1,4,17,1,0,3.7437963638719065,1.4,0.4316431985928582
431,0,3,2,3,4,1,1,0,1,17,1,0,3.709643837286312,1.4,0.464010751199257
432,0,6,1,4,2,3,0,1,2,16,1,0,4.0,2.0,0.22659854035901622
433,0,4,2,4,2,2,1,1,2,16,0,0,4.0,1.6,0.4463538596960467
434,0,5,1,1,4,1,0,1,2,21,0,0,3.517798417658675,2.2,0.22364119142504751
435,0,6,3,4,3,2,0,0,2,18,1,0,4.0,1.8,0.02861075831214771
436,0,4,2,2,3,1,1,1,3,18,1,0,4.0,1.8,0.273188501457689
437,0,2,0,2,1,4,0,0,3,16,0,1,4.0,0.6,0.9063236435844664
438,0,1,3,1,4,2,0,1,2,17,1,1,4.0,1.4,0.7919251523979738
439,0,4,1,4,1,2,1,0,4,17,0,1,3.921287108907418,1.0,0.7778333834112786
440,0,3,1,3,2,3,0,1,2,19,1,0,4.0,1.4,0.21980489195669572
441,0,4,0,1,4,3,0,0,1,20,0,0,3.3371346808473668,1.6,0.05311992455522002
442,2,3,0,1,3,3,1,1,1,17,1,1,3.1801028415502186,1.6,0.9735050977991493
443,0,9,0,4,2,3,1,1,4,17,1,0,4.0,2.6,0.3123447226921997
444,0,1,8,2,3,2,1,0,1,17,0,1,4.0,0.8,0.6998828965633337
445,0,0,1,4,3,2,0,1,2,19,1,0,3.6246647782466788,1.0,0.026445422203802693
446,1,4,0,3,1,3,0,0,2,18,0,1,3.5745751880901526,1.0,0.575163700017399
447,2,3,0,3,4,3,0,0,4,17,0,1,3.4498629058438377,1.4,0.5877847431902107
448,0,4,0,3,4,2,0,1,4,20,0,0,3.7181793345992578,2.0,0.1433873814354928
449,0,5,2,3,4,4,1,0,4,19,0,0,3.9010235878005823,1.8,0.3915399408968924
450,0,6,0,1,1,1,1,0,3,16,0,1,4.0,1.4,0.590972661156282
451,0,0,2,3,3,3,0,0,1,18,0,0,3.6705845019904277,0.6,0.2655690462694715
452,0,2,1,3,1,1,0,1,1,17,0,1,3.9178873194175714,1.0,0.8359918571473759
453,0,4,4,3,4,4,0,1,3,16,1,0,4.0,2.0,0.44736876631431566
454,1,5,1,4,2,4,0,0,1,17,0,1,3.8296325112867162,1.4,0.5088290998345604
455,0,8,1,2,4,4,1,0,4,20,0,0,3.7305777572257,2.4,0.327319210462314
456,0,5,3,2,4,2,0,1,1,20,0,0,3.9165112438418053,2.2,0.07584562247882565
457,0,3,1,2,3,1,1,1,2,19,1,0,3.903047110760997,1.6,0.2672515694997987
458,0,2,4,3,4,4,1,0,3,19,0,0,4.0,1.2,0.15123080807642308
459,0,2,3,4,4,3,1,1,3,18,0,0,3.6171500214385386,1.6,0.22543236883938655
460,0,2,1,1,3,4,0,0,1,16,1,0,4.0,1.0,0.3372704822219091
461,0,5,2,4,4,3,1,0,3,19,1,0,4.0,1.8,0.03535132688261139
462,0,4,10,1,4,3,1,1,1,16,0,0,4.0,2.0,0.10164999136665193
463,0,1,3,4,3,4,0,0,1,16,1,0,3.7986237079324194,0.8,0.37493796640433613
464,0,3,7,2,2,3,0,0,2,20,1,0,3.5639406126987847,1.0,0.01908429325261196
465,1,5,0,2,3,3,1,1,2,17,1,1,3.413637573848925,2.0,0.8424147704302637
466,0,4,1,3,4,2,0,1,1,19,1,0,4.0,2.0,0.13363390839161088
467,0,5,7,2,1,1,0,1,3,17,0,1,3.797762358455562,1.6,0.9923328451095097
468,1,4,1,2,2,2,0,0,3,19,0,1,3.204049914457538,1.2,0.8207715359386878
469,0,7,10,2,3,2,0,1,2,16,0,0,3.9541484080765046,2.4,0.4596676399311077
470,1,4,0,4,2,2,1,0,1,20,0,0,3.6037638577310585,1.2,0.04693215543388801
471,0,3,6,2,2,1,1,0,1,16,0,0,3.8514011068499134,1.0,0.49735859131163335
472,1,2,1,1,1,1,0,0,2,16,0,1,3.176934713120503,0.6,0.6268765016256713
473,0,4,0,3,1,4,1,0,1,20,0,1,3.5473029359421884,1.0,0.8923980620564114
474,1,0,6,4,1,2,1,1,2,17,0,1,3.475600637686827,0.6,0.8077345984697232
475,0,3,0,1,4,1,1,1,1,17,1,0,3.7217398807811595,1.8,0.4775513881858712
476,2,3,0,4,3,4,1,0,3,21,1,1,3.2291948621301017,1.2,0.9081196499356405
477,0,1,0,2,4,2,0,0,2,19,1,1,4.0,1.0,0.9466770168878447
478,0,2,3,4,3,2,0,1,1,17,0,0,3.6507628421209875,1.4,0.4978293661865373
479,1,5,11,4,4,3,0,0,1,17,0,1,3.318287312303326,1.8,0.9375372707206993
480,0,4,0,3,4,1,1,0,2,20,0,0,3.841866045023581,1.6,0.3532717180902938
481,0,4,1,4,1,3,0,0,4,16,0,1,3.700995865198797,1.0,0.958998982934945
482,0,4,0,4,4,2,0,0,4,20,0,0,3.935379829011092,1.6,0.4896863283408348
483,0,4,4,3,1,2,0,0,1,17,0,1,4.0,1.0,0.7133187660654058
484,0,6,0,4,3,2,1,1,1,16,0,0,3.913752193742476,2.2,0.24846772243119924
485,0,4,0,4,1,4,1,1,1,20,0,0,4.0,1.4,0.12388227047327599
486,1,1,0,1,2,3,1,1,4,19,1,1,3.0036610556414023,1.0,0.6287445184507834
487,0,7,2,1,2,3,1,1,2,16,0,0,4.0,2.2,0.08051170248249734
488,0,4,6,4,4,2,1,0,4,17,0,0,4.0,1.6,0.031067213214425293
489,1,2,2,4,2,3,0,1,3,16,0,1,3.7094786987749706,1.2,0.5442413635943403
490,1,1,0,2,3,2,0,0,4,19,0,1,3.7384611173704534,0.8,0.8489825446614919
491,0,4,2,1,4,2,1,0,4,21,0,0,4.0,1.6,0.1060828428867785
492,0,3,4,2,1,3,0,1,1,19,0,1,4.0,1.2,0.6999834336619453
493,0,7,0,4,4,1,0,1,2,16,1,0,4.0,2.6,0.433816468504278
494,0,3,0,2,4,2,0,0,2,19,1,0,3.6934130728373336,1.4,0.052745897412371956
495,0,2,0,2,2,2,0,1,4,17,0,0,4.0,1.2,0.2074743655960815
496,0,5,4,3,4,3,1,0,1,17,1,0,4.0,1.8,0.011876744169691533
497,0,5,2,3,3,3,0,0,2,17,0,0,3.4669589875868105,1.6,0.41382710801313577
498,0,4,2,4,4,3,1,0,1,18,1,0,3.9878351035498487,1.6,0.004107136856244864
499,1,5,0,1,1,2,1,1,4,17,1,1,3.8576650114452438,1.6,0.534194832233768
500,2,3,1,4,1,1,1,0,2,16,1,1,2.5498879541629678,0.8,0.9159289220851186
501,0,4,10,1,2,1,1,1,3,18,0,0,3.6958907025077874,1.6,0.291683781817638
502,0,6,0,3,4,1,0,1,4,17,1,0,3.785267610972248,2.4,0.4014185044357528
503,0,5,6,1,1,2,1,1,4,18,0,0,3.746467552230819,1.6,0.06748173690161047
504,0,3,2,2,4,3,0,0,3,16,0,0,4.0,1.4,0.05734416902908712
505,0,6,0,2,4,1,0,0,4,19,0,0,3.9830335552526948,2.0,0.17719632438454747
506,0,0,1,3,1,1,1,0,3,18,1,1,4.0,0.2,0.7729819010671934
507,1,8,8,4,4,1,1,1,3,18,1,1,3.6468344359051486,2.8,0.6568712153546388
508,0,0,1,1,2,2,1,0,4,16,0,1,4.0,0.4,0.5807056283042465
509,1,2,5,4,2,3,1,0,3,16,1,1,3.9489260231726577,0.8,0.855886793888533
510,0,3,0,1,1,4,1,1,3,16,1,1,3.9947291919725925,1.2,0.9562785175579996
511,0,3,2,3,3,3,0,0,4,18,0,0,3.90079351342046,1.2,0.3122015838693112
512,0,6,5,2,3,3,0,0,4,17,0,0,3.7410382948513647,1.8,0.32977357132027596
513,1,1,7,2,4,3,1,1,3,17,0,1,3.338036179783825,1.4,0.7606392046054209
514,1,4,1,1,2,1,1,0,1,16,1,1,3.330927959315741,1.2,0.7525692486517324
515,0,2,3,4,1,3,1,0,4,16,1,1,4.0,0.6,0.9927363388620901
516,0,4,0,3,2,1,1,0,4,16,1,0,3.731498678911512,1.2,0.044939024581811926
517,0,3,0,3,3,2,1,0,1,16,0,0,4.0,1.2,0.19845471267168446
518,0,4,0,4,3,4,1,0,4,16,1,0,3.8489427652438666,1.4,0.39641901974117016
519,2,2,0,2,4,2,0,1,1,16,1,1,3.1746724833776474,1.6,0.6862167617303154
520,0,2,0,4,1,2,0,0,2,17,0,1,3.9009217298248404,0.6,0.8359334865258146
521,0,4,1,2,4,4,1,0,4,19,1,0,4.0,1.6,0.4437422858698357
522,0,5,10,1,2,3,1,0,4,16,0,0,4.0,1.4,0.47259333075936594
523,1,2,3,3,2,3,1,0,2,18,1,1,3.5600513835662535,0.8,0.8564959680422704
524,0,2,1,1,3,1,1,0,4,19,1,0,3.8525463041972,1.0,0.07268157620772192
525,0,5,13,4,4,3,0,0,3,20,0,1,4.0,1.8,0.682082588203389
526,0,3,0,4,2,4,0,1,3,18,1,0,4.0,1.4,0.19377071493271358
527,0,5,1,1,2,2,1,1,2,18,0,0,3.7940077244650077,1.8,0.22726440793179198
528,0,2,3,4,2,3,0,1,3,16,1,1,4.0,1.2,0.8224174182800572
529,0,0,0,4,1,1,1,0,2,18,0,1,4.0,0.2,0.5522041184567894
530,1,2,3,4,3,2,0,0,3,17,0,1,3.597994970092514,1.0,0.6980834029930558
531,0,2,0,3,4,2,0,0,4,20,0,0,3.9363814215179835,1.2,0.11415372705523924
532,4,3,0,3,2,1,1,1,3,18,0,0,3.3144932001233522,1.4,0.1817332470613242
533,2,2,0,2,1,2,1,1,4,17,1,0,3.1537445712965457,1.0,0.20671972683626283
534,0,5,7,3,2,1,0,1,3,20,0,0,3.7679895655411344,1.8,0.33186502773765486
535,0,3,3,1,2,1,0,1,2,17,0,0,3.8312379675502224,1.4,0.07073295998144508
536,1,4,3,1,3,4,0,1,3,17,1,1,4.0,1.8,0.9618947668926952
537,0,4,2,3,1,4,0,0,4,22,0,1,3.386997313904575,1.0,0.547684500333132
538,0,4,1,1,2,3,0,1,2,18,1,0,4.0,1.6,0.25918468227615354
539,0,3,2,4,3,4,1,1,3,20,0,1,3.9711503870776603,1.6,0.5628476467961887
540,0,5,1,3,1,2,1,1,1,21,0,1,4.0,1.6,0.678764432880886
541,1,2,0,2,2,3,0,1,1,16,0,1,3.8066887299180583,1.2,0.835795016485376
542,0,6,3,2,4,3,0,1,2,19,0,0,3.324583804508555,2.4,0.37408426920671933
543,0,3,0,3,3,1,0,0,1,17,1,0,4.0,1.2,0.12042534334332561
544,0,1,0,1,2,4,1,0,1,22,0,1,3.929197187151856,0.6,0.8090312201033127
545,0,4,5,3,2,1,1,1,3,20,1,0,3.337793984531351,1.6,0.0262821817315127
546,0,2,3,3,1,3,1,0,3,19,0,1,3.8483723749106544,0.6,0.6763224167652164
547,0,5,2,2,4,1,0,1,4,20,1,0,3.9908307817236746,2.2,0.04421493928661224
548,0,8,1,4,3,2,0,0,3,16,1,0,3.6752549631607616,2.2,0.3004380088642801
549,0,2,1,4,1,2,1,1,2,21,1,1,3.530581180700725,1.0,0.7558760845226302
550,0,4,3,3,2,3,1,1,4,16,0,1,4.0,1.6,0.6901218799505826
551,0,0,4,2,3,2,1,1,4,18,0,1,3.5868544543241803,1.0,0.6597524724723052
552,0,4,2,2,2,4,1,0,3,16,0,0,3.6722137566772717,1.2,0.0825575249191563
553,0,2,10,3,2,3,0,1,4,19,1,0,4.0,1.2,0.3766903793450644
554,0,2,9,3,4,4,1,0,4,21,1,1,3.8108334940599375,1.2,0.604900153971931
555,1,1,1,3,2,2,0,1,3,18,0,1,3.3248393061448946,1.0,0.6430318812686155
556,0,5,5,4,3,1,0,1,2,18,0,0,3.681325270511806,2.0,0.049064429442221946
557,0,6,2,3,2,4,0,0,3,17,0,0,4.0,1.6,0.2652751760833154
558,0,4,2,2,3,4,0,1,1,18,0,0,4.0,1.8,0.4628976652503955
559,0,2,0,3,4,2,0,0,4,17,0,0,4.0,1.2,0.20657216441263782
560,0,7,2,2,2,4,0,1,3,21,1,0,4.0,2.2,0.16389081845301384
561,0,2,6,2,1,4,0,0,2,19,0,1,4.0,0.6,0.8024310641760843
562,0,0,4,1,3,1,1,0,2,17,0,1,4.0,0.6,0.9350951847036469
563,0,4,4,2,2,3,1,1,4,18,0,0,3.817315688737255,1.6,0.34941934927757023
564,0,1,0,1,1,2,1,1,1,23,0,1,3.6646539905946405,0.8,0.9063589268630086
565,0,5,1,3,3,1,1,1,3,18,0,0,4.0,2.0,0.005386274946808323
566,0,3,0,1,1,1,0,1,1,20,0,1,4.0,1.2,0.910641473406059
567,0,5,1,4,2,3,0,0,3,16,0,0,3.9055692459902773,1.4,0.35672335962931795
568,0,6,2,4,4,3,0,0,2,18,0,0,3.780690103498213,2.0,0.20949596048904884
569,1,1,1,4,4,2,0,0,2,16,0,0,4.0,1.0,0.33646768349776585
570,0,2,2,3,1,2,1,0,4,16,1,1,3.7086552749840553,0.6,0.9894841339530058
571,0,3,1,2,2,2,0,0,1,19,0,0,4.0,1.0,0.15779372163793554
572,0,7,1,4,2,1,1,1,2,16,0,0,3.7889276873324835,2.2,0.16156372981689032
573,0,2,0,1,3,4,0,1,4,16,0,0,3.8766430232863454,1.4,0.04388346048035313
574,0,2,6,3,2,3,1,0,2,19,1,0,3.714930597513243,0.8,0.4775105745621992
575,0,4,0,3,4,2,1,1,3,17,0,0,3.3507429257656174,2.0,0.016467343127110012
576,1,2,0,1,2,2,1,0,1,17,1,1,3.81704886516028,0.8,0.6172521934952555
577,0,4,5,1,3,1,0,0,1,16,0,0,4.0,1.4,0.26642869991654783
578,1,0,17,3,3,2,1,1,3,16,0,1,3.3306126083810894,1.0,0.8170115261572322
579,0,8,3,3,2,1,1,0,3,18,0,0,4.0,2.0,0.2450264319158374
580,0,1,0,2,2,4,0,1,1,17,0,1,4.0,1.0,0.9167795688999092
581,0,3,0,3,3,1,0,1,4,19,1,0,4.0,1.6,0.40127884974544775
582,1,3,10,1,3,3,1,0,4,16,0,0,3.7160851712842966,1.2,0.4115655695143704
583,0,7,4,3,1,1,0,0,2,17,0,1,3.7821079624998095,1.6,0.9103531233863601
584,0,1,2,3,4,4,1,0,4,18,0,0,3.6867178650277834,1.0,0.21724698946050514
585,0,7,0,1,4,4,0,1,1,17,1,0,3.7715963704606335,2.6,0.03794829767990565
586,0,5,0,2,1,3,1,0,4,19,1,1,3.836473510357405,1.2,0.7021097153061877
587,0,4,0,3,1,1,0,0,3,16,1,1,4.0,1.0,0.7192804110973543
588,0,2,2,4,4,3,0,1,1,19,1,0,3.8666615960161037,1.6,0.22331405616024835
589,0,5,0,4,3,4,1,1,2,20,0,0,4.0,2.0,0.22645249898748532
590,0,2,15,1,4,1,1,1,1,16,1,1,3.471522532380892,1.6,0.5177212247195275
591,0,6,0,1,3,2,0,1,1,18,0,0,3.8067111247367,2.2,0.0815474531645124
592,0,2,3,1,4,4,0,1,4,18,0,0,3.7563118972423624,1.6,0.21693685524540068
593,0,3,0,4,3,4,1,1,4,19,0,0,2.8548869841469804,1.6,0.18918884958336657
594,0,2,2,1,4,3,0,0,4,18,0,0,3.8426098189821434,1.2,0.07120508758363447
595,1,2,0,4,1,4,0,1,2,20,1,1,3.3887181853740267,1.0,0.9846698354981249
596,0,5,4,2,2,3,1,1,2,22,1,0,4.0,1.8,0.058819927457025245
597,0,5,2,1,2,1,0,0,2,19,0,0,4.0,1.4,0.0025907017988313075
598,0,6,0,3,2,2,0,1,2,18,1,0,3.5799218496374254,2.0,0.30630419984472596
599,0,0,5,2,3,2,1,0,3,18,1,1,3.8763666903385774,0.6,0.7581059755913244
600,0,6,2,4,2,3,1,0,1,16,1,0,3.5960841959615633,1.6,0.03022680537231781
601,0,9,7,1,4,2,0,0,4,16,1,0,4.0,2.6,0.04287672274979609
602,0,3,7,3,2,2,0,0,1,16,0,0,3.7238902150205,1.0,0.4681732028719215
603,0,7,7,4,3,4,1,1,1,18,1,0,3.7697858098185177,2.4,0.052682989081638876
604,0,3,0,2,3,4,1,1,1,17,1,0,3.934961874396277,1.6,0.4195177734906117
605,0,1,0,3,3,1,1,1,4,21,1,0,4.0,1.2,0.38829454239178207
606,0,3,13,2,4,4,1,1,1,16,1,0,3.8865306229182224,1.8,0.42060317215916276
607,0,6,2,1,3,4,1,1,3,18,1,0,4.0,2.2,0.3025969063818367
608,0,2,0,3,4,4,0,0,4,18,0,0,4.0,1.2,0.07755527804833118
